name,category_list,funding_total_usd,country_code,state_code,founded_at,funding_rounds,first_funding_at,last_funding_at,status_binary
Laclede Group,['Utilities'],625000000.0,USA,MO,1857-01-01 00:00:00.000000000,1,2014-08-12,2014-08-12,1
Lacoon Mobile Security,['Software'],8000000.0,USA,CA,2011-01-01 00:00:00.000000000,1,2013-10-15,2013-10-15,1
LaFourchette,['Hospitality'],14820030.0,FRA,A8,2006-09-25 13:31:02.880490288,2,2011-01-06,2012-05-02,1
Lagan Technologies,['Enterprise Software'],11210000.0,SGP,unknown,1994-01-01 00:00:00.000000000,1,2006-06-01,2006-06-01,1
Lagoa,"['3D', 'Enterprise Software', 'Games']",8341441.0,CAN,QC,2012-01-16 00:00:00.000000000,3,2013-04-03,2014-02-04,1
Lagotek,['Software'],5063236.0,USA,WA,2005-01-01 00:00:00.000000000,1,2010-01-06,2010-01-06,0
Lala,['Music'],44150000.0,USA,CA,2000-09-20 13:31:02.880490288,4,2005-01-01,2008-01-01,1
Lama Lab,['Enterprise Software'],1238066.0,USA,PA,2009-01-01 00:00:00.000000000,3,2009-06-05,2011-07-08,0
Lamppost,"['Android', 'Events', 'iPhone', 'Location Based Services', 'Mobile', 'Mobile Commerce', 'Social Media', 'Web Development']",11308.0,GBR,H9,2012-05-01 00:00:00.000000000,1,2012-11-01,2012-11-01,0
Lancope,['Security'],24600000.0,USA,LA,2000-01-01 00:00:00.000000000,4,2002-04-10,2006-11-24,1
Land Systems Corp.,"['Automotive', 'Electric Vehicles', 'Manufacturing', 'Services']",2500000.0,USA,CA,2013-01-15 00:00:00.000000000,1,2014-01-01,2014-01-01,0
Landingi,"['Advertising', 'Lead Generation', 'Web Design']",260000.0,POL,77,2011-10-07 00:00:00.000000000,2,2013-02-01,2013-07-01,0
Landis+Gyr,['Clean Technology'],265000000.0,CHE,24,1896-01-01 00:00:00.000000000,2,2009-11-06,2010-04-08,1
Lane15 Software,"['Information Technology', 'Productivity Software', 'Services']",12000000.0,USA,TX,1996-10-13 13:31:02.880490288,2,2001-01-24,2001-12-11,1
Langhar,"['Consumer Goods', 'Cooking', 'Internet']",110000.0,IND,7,2013-08-01 00:00:00.000000000,2,2013-09-03,2013-12-23,0
LangoLab,"['Education', 'Language Learning']",18000.0,SGP,unknown,2009-01-01 00:00:00.000000000,1,2009-09-11,2009-09-11,0
Langtice,"['Curated Web', 'Language Learning', 'Lifestyle']",10000.0,CZE,52,2012-07-01 00:00:00.000000000,1,2012-05-01,2012-05-01,0
Language Weaver,['Software'],4000000.0,USA,CA,2002-01-01 00:00:00.000000000,1,2004-10-07,2004-10-07,1
Lanthio Pharma,['Biotechnology'],11121112.0,NLD,unknown,2008-08-17 13:31:02.880490288,2,2012-11-28,2014-05-21,1
Lantronix,['Hardware + Software'],4500000.0,USA,CA,1989-01-01 00:00:00.000000000,1,2012-05-02,2012-05-02,1
Lanx,['Biotechnology'],16556606.0,USA,CO,2003-01-01 00:00:00.000000000,4,2009-07-24,2013-05-13,1
Lanyrd,['Curated Web'],1400000.0,GBR,H9,2007-05-26 13:31:02.880490288,1,2011-09-06,2011-09-06,1
Lara Networks,"['Clean Technology', 'Design', 'Innovation Management']",40000000.0,USA,CA,1996-07-12 13:31:02.880490288,1,2000-10-23,2000-10-23,0
Lascaux Co.,['Design'],700000.0,USA,NY,2011-02-01 00:00:00.000000000,2,2010-12-01,2011-07-20,1
Laser Light Engines,['Manufacturing'],26615501.0,USA,NH,2008-01-01 00:00:00.000000000,8,2009-12-01,2014-05-05,0
Lasso Logic,['Software'],4000000.0,SGP,unknown,2001-03-20 13:31:02.880490288,1,2005-07-01,2005-07-01,1
LASSO,"['Services', 'Software']",1800000.0,SGP,unknown,2011-02-20 13:31:02.880490288,1,2015-06-03,2015-06-03,0
Lasso,"['Social Media', 'Startups']",75000.0,USA,IL,2012-12-06 00:00:00.000000000,1,2012-06-01,2012-06-01,0
Lasso Media,"['Photography', 'Private Social Networking']",1250000.0,USA,CO,2012-09-01 00:00:00.000000000,1,2012-09-01,2012-09-01,1
Last.fm,"['Music', 'Social Media']",5000000.0,GBR,H9,2002-01-01 00:00:00.000000000,1,2006-05-01,2006-05-01,1
Last Mile Connections,"['Internet', 'Services', 'Telecommunications']",28000000.0,USA,NJ,2000-02-07 13:31:02.880490288,1,2004-05-20,2004-05-20,0
Last Second Tickets,['News'],617646.0,GBR,H9,2007-09-27 13:31:02.880490288,1,2012-01-08,2012-01-08,1
"Lastwall Networks, Inc.","['Internet', 'Security', 'Systems']",400000.0,SGP,unknown,2013-01-01 00:00:00.000000000,1,2014-09-08,2014-09-08,0
Laszlo Systems,"['Android', 'Apps', 'Internet', 'Messaging', 'Mobile', 'Social Media', 'Unifed Communications', 'User Experience Design']",49890000.0,USA,CA,2000-01-01 00:00:00.000000000,10,2001-11-19,2011-11-15,1
Lat49,"['Advertising', 'Advertising Networks', 'Geospatial', 'Internet', 'Maps']",3800000.0,CAN,BC,2007-01-02 00:00:00.000000000,2,2007-11-01,2009-07-17,0
LatAm Autos,['Automotive'],20130719.3085386,AUS,7,2014-01-01 00:00:00.000000000,1,2014-05-12,2014-05-12,1
Late Nite Labs,['Education'],1100000.0,USA,NY,2006-01-01 00:00:00.000000000,1,2011-12-05,2011-12-05,1
LATISTA,"['Construction', 'iPad', 'Software']",1500000.0,USA,VA,2001-01-01 00:00:00.000000000,3,2009-04-03,2013-10-03,1
LaunchBit,"['Advertising', 'Email Marketing', 'Startups']",960000.0,USA,CA,2011-07-01 00:00:00.000000000,2,2011-05-17,2012-08-06,1
LaunchGram,['News'],70000.0,USA,CA,2012-01-10 00:00:00.000000000,2,2012-01-23,2012-10-01,1
Launchpad Toys,"['Apps', 'App Stores', 'Education', 'Games', 'iPad']",1117000.0,USA,CA,2010-03-01 00:00:00.000000000,4,2011-04-05,2011-11-28,1
LaunchRock,['Enterprise Software'],800000.0,USA,CA,2011-01-28 00:00:00.000000000,1,2011-11-08,2011-11-08,1
LaunchSide,['Consulting'],25000.0,USA,OR,2011-01-01 00:00:00.000000000,1,2011-11-05,2011-11-05,0
Laureate Pharma,['Biotechnology'],20000000.0,USA,NJ,2006-06-26 13:31:02.880490288,1,2010-10-07,2010-10-07,0
Laurel Networks,"['Data Security', 'Infrastructure', 'Service Providers']",80000000.0,USA,PA,1996-10-18 13:31:02.880490288,2,2001-01-29,2003-09-12,0
Lavastorm Analytics,"['Big Data Analytics', 'Business Intelligence', 'Business Services', 'Enterprise Software']",10000000.0,USA,MA,1999-01-10 00:00:00.000000000,1,1999-10-29,1999-10-29,1
Canary Calendar,"['Finance', 'iOS', 'iPhone', 'Mobile']",41358853.86867132,USA,MA,2011-09-01 00:00:00.000000000,1,2012-01-24,2012-01-24,1
LawPivot,"['Employment', 'Finance', 'Identity', 'Internet', 'Legal', 'Licensing', 'Startups', 'Taxis', 'Technology', 'Venture Capital']",1600000.0,USA,CA,2009-01-01 00:00:00.000000000,2,2010-12-15,2011-12-01,1
LawPath,"['Cloud Computing', 'E-Commerce', 'Legal', 'SaaS']",2100000.0,AUS,2,2013-02-01 00:00:00.000000000,3,2013-02-01,2015-10-26,0
LawPadi,"['Advice', 'Internet', 'Legal']",5000.0,NGA,5,2015-07-01 00:00:00.000000000,1,2015-03-23,2015-03-23,0
Layar,"['Browser Extensions', 'Mobile']",17074000.0,NLD,7,2009-08-01 00:00:00.000000000,2,2010-02-15,2010-11-20,1
Layer 7 Technologies,"['Cloud Security', 'Enterprise Software']",19900000.0,USA,DC,2003-01-01 00:00:00.000000000,2,2006-10-26,2009-02-02,1
LayerBoom,"['Cloud Computing', 'Networking', 'Software', 'Virtualization', 'Web Hosting']",200000.0,CAN,BC,2009-04-06 00:00:00.000000000,1,2009-11-08,2009-11-08,1
Layered Technologies,['Web Hosting'],51829000.0,USA,TX,2004-01-01 00:00:00.000000000,3,2008-03-11,2014-02-12,1
LayerGloss,"['Apps', 'Design', 'Publishing']",905693.0,NLD,7,2010-01-01 00:00:00.000000000,3,2010-04-23,2013-11-15,0
Lazarus Effect,"['Health Care', 'Medical', 'Medical Devices']",5000000.0,USA,CA,2010-04-19 13:31:02.880490288,1,2014-07-31,2014-07-31,1
Lazarus Therapeutics,['Biotechnology'],100000.0,USA,PA,2006-01-01 00:00:00.000000000,1,2010-08-02,2010-08-02,0
LDK Solar,"['Manufacturing', 'Solar']",80000000.0,CHN,4,2008-04-05 13:31:02.880490288,1,2012-07-17,2012-07-17,1
London Television,"['Content', 'Games', 'Internet', 'Television', 'Video']",21214175.002838995,GBR,H9,2011-02-28 00:00:00.000000000,1,2011-03-16,2011-03-16,0
LDR Holding,"['Health and Wellness', 'Health Care']",34722866.0,USA,TX,2004-01-01 00:00:00.000000000,2,2007-09-13,2012-05-08,1
LEAD Therapeutics,['Biotechnology'],20000000.0,USA,CA,2003-07-25 13:31:02.880490288,2,2007-11-05,2009-06-03,0
Leaders2020,"['Business Services', 'Curated Web', 'Employment']",41358853.86867132,USA,CA,2007-09-01 00:00:00.000000000,1,2007-01-01,2007-01-01,0
Leadhit,"['Lead Generation', 'Sales and Marketing', 'Services']",100000.0,SGP,unknown,2009-07-21 13:31:02.880490288,1,2013-11-01,2013-11-01,0
Leaky,"['Auto', 'Cars', 'Curated Web', 'Insurance']",41358853.86867132,USA,CA,2010-01-01 00:00:00.000000000,1,2011-08-02,2011-08-02,1
LeanApps,"['Finance', 'Software']",15515606.656651298,SGP,unknown,2002-01-01 00:00:00.000000000,1,2002-01-01,2002-01-01,0
LeanStream Media,['Software'],530000.0,USA,CO,2009-01-01 00:00:00.000000000,1,2009-12-14,2009-12-14,0
Leap,"['Mobile', 'Photography', 'Social Games', 'Social Media']",25000.0,USA,OH,2011-09-01 00:00:00.000000000,1,2011-08-31,2011-08-31,0
Leap In Entertainment,"['3D', 'Curated Web', 'Virtual Worlds']",21906545.70101279,CAN,BC,2004-09-20 13:31:02.880490288,1,2009-01-01,2009-01-01,0
LeapSky Wireless,['Mobile'],15515606.656651298,SGP,unknown,2007-03-19 13:31:02.880490288,1,2011-06-30,2011-06-30,0
LearnSomething,"['EdTech', 'Education']",2000000.0,USA,FL,1993-01-01 00:00:00.000000000,1,2006-01-03,2006-01-03,1
LearnBox,"['Application Platforms', 'Education', 'Services']",84254684.64705883,HKG,unknown,2015-07-01 00:00:00.000000000,1,2015-08-01,2015-08-01,0
Learndot,['Education'],610547.0,CAN,BC,2009-03-01 00:00:00.000000000,3,2010-06-01,2012-02-01,1
LearnVest,"['Finance', 'Financial Services']",72130000.0,USA,NY,2007-05-01 00:00:00.000000000,5,2009-08-31,2014-04-15,1
Lecere,['Software'],1338750.0,USA,OR,2005-04-12 13:31:02.880490288,11,2009-07-24,2011-03-31,0
Lectus Therapeutics,['Biotechnology'],20288126.0,GBR,C3,2001-11-02 13:31:02.880490288,2,2006-02-13,2007-09-05,0
LED Lighting Fixtures,"['Delivery', 'Lighting', 'Services']",16500000.0,USA,NC,2003-07-25 13:31:02.880490288,1,2007-11-05,2007-11-05,0
Leegur Oy,['Internet'],1475482.0,SWE,26,1998-07-19 13:31:02.880490288,1,2002-10-30,2002-10-30,0
Leetchi,"['Curated Web', 'Entertainment', 'Gift Card', 'Private Social Networking', 'Social Commerce', 'Social Network Media']",7850000.0,FRA,A8,2009-03-01 00:00:00.000000000,3,2010-02-01,2012-03-01,1
Lefthand Networks,['Software'],63500000.0,USA,CO,1997-03-14 13:31:02.880490288,4,2001-06-25,2005-09-06,1
Leftronic,"['Analytics', 'Business Analytics', 'Business Intelligence']",500000.0,USA,CA,2010-08-01 00:00:00.000000000,2,2010-10-01,2010-11-17,1
LeftStuff,"['Software', 'Technology', 'Video']",86120.0,SGP,unknown,2014-12-17 00:00:00.000000000,1,2014-12-22,2014-12-22,0
Legal River,"['Intellectual Property', 'Legal']",41358853.86867132,USA,DC,2009-01-01 00:00:00.000000000,2,2009-01-01,2009-04-01,0
LegalJump,['Legal'],25000.0,USA,FL,2010-01-01 00:00:00.000000000,1,2013-03-01,2013-03-01,0
legalPAD,"['Business Intelligence', 'Legal']",20275.0,ITA,20,2010-10-01 00:00:00.000000000,1,2013-10-01,2013-10-01,0
LegiTime Technologies,['Messaging'],4000000.0,USA,CT,2005-01-01 00:00:00.000000000,2,2007-03-01,2009-12-15,0
Upfront Digital Media,['Advertising'],6550000.0,USA,NY,2009-01-01 00:00:00.000000000,4,2009-12-01,2013-04-04,1
Legra Systems,['Wireless'],14000000.0,USA,MA,2002-01-01 00:00:00.000000000,2,2002-10-15,2003-12-01,1
LeisureLink,['Real Estate'],17100000.0,USA,CA,2006-01-01 00:00:00.000000000,2,2007-09-25,2010-11-10,1
LeisureLogix,"['Maps', 'Navigation', 'Software', 'Travel']",5900000.0,USA,FL,2006-08-01 00:00:00.000000000,3,2007-01-01,2007-01-01,0
Lekar.sk,['Health Care Information Technology'],148027.0,SVK,2,2011-12-13 00:00:00.000000000,1,2011-12-13,2011-12-13,1
Lelala UG,"['Development Platforms', 'Internet Marketing', 'Online Dating']",13595.0,DEU,2,2013-02-04 00:00:00.000000000,1,2013-02-04,2013-02-04,0
Lema21,['E-Commerce'],4000000.0,BRA,2,2012-01-01 00:00:00.000000000,2,2012-12-20,2013-10-15,1
Lemon,"['Mobile', 'Shopping']",8000000.0,USA,CA,2011-07-11 00:00:00.000000000,1,2012-06-12,2012-06-12,1
LemonCrate,['E-Commerce'],45000.0,USA,CA,2011-01-01 00:00:00.000000000,1,2011-09-08,2011-09-08,0
LemonQuest,"['Entertainment', 'Games', 'Mobile', 'Portals']",2550000.0,ESP,29,2005-01-01 00:00:00.000000000,1,2006-09-25,2006-09-25,0
Lending Club,"['Credit', 'Finance', 'Finance Technology', 'FinTech', 'Personal Finance']",392230000.0,USA,CA,2007-01-01 00:00:00.000000000,13,2007-05-01,2014-07-15,1
Lendit,"['Financial Services', 'Peer-to-Peer']",1400000.0,KOR,11,2011-01-04 13:31:02.880490288,1,2015-04-17,2015-04-17,0
Lendix,"['Consumer Lending', 'Financial Services', 'Small and Medium Businesses']",13545242.0,SGP,unknown,2014-09-01 00:00:00.000000000,2,2014-11-01,2015-03-25,0
LendLayer,"['Big Data', 'Financial Services', 'FinTech', 'Peer-to-Peer']",400000.0,SGP,unknown,2014-05-01 00:00:00.000000000,1,2014-08-19,2014-08-19,1
LendMed,"['Hospitals', 'Medical', 'Medical Professionals']",25000.0,SGP,unknown,2015-01-01 00:00:00.000000000,1,2015-05-01,2015-05-01,0
Lennar Corporation,['Real Estate'],30000000.0,USA,FL,1954-01-01 00:00:00.000000000,1,2014-01-02,2014-01-02,1
Lenovo,['Hardware'],350000000.0,USA,NC,1984-01-01 00:00:00.000000000,2,1984-01-01,2005-03-31,1
LensAR,['Health Care'],169521818.0,USA,FL,2004-01-01 00:00:00.000000000,11,2009-07-02,2015-01-13,1
LensX Lasers,['Health Care'],22360000.0,USA,CA,2004-11-18 13:31:02.880490288,1,2009-03-01,2009-03-01,1
Leo,"['Apps', 'Messaging']",1500000.0,USA,CA,2013-09-01 00:00:00.000000000,1,2013-10-01,2013-10-01,1
Leosphere,['Manufacturing'],28680536.0,FRA,A8,2004-01-01 00:00:00.000000000,2,2007-04-20,2014-04-30,0
Leotus,['Hardware + Software'],41358853.86867132,USA,RI,2009-01-01 00:00:00.000000000,1,2009-06-01,2009-06-01,0
Lessno,['Travel'],6100000.0,SGP,unknown,2003-04-11 13:31:02.880490288,2,2007-07-23,2009-06-12,0
LessonLab,['Education'],41358853.86867132,USA,CA,1998-01-01 00:00:00.000000000,2,2001-04-29,2002-04-21,1
Let it Wave,"['Semiconductors', 'Software']",7180000.0,FRA,A8,2001-01-01 00:00:00.000000000,1,2006-02-09,2006-02-09,1
LetMeGo,"['Hospitality', 'Hotels', 'Marketplaces', 'Travel', 'Vacation Rentals']",41358853.86867132,USA,NY,2007-12-20 00:00:00.000000000,1,2007-12-27,2007-12-27,1
LetMeHearYa,"['Consumers', 'Media', 'News', 'Sports']",175000.0,USA,CA,2011-01-01 00:00:00.000000000,1,2012-05-01,2012-05-01,0
LetsBuy.com,"['Consumer Electronics', 'E-Commerce']",6000000.0,IND,10,2009-01-01 00:00:00.000000000,1,2011-01-18,2011-01-18,1
Letsdecco,"['E-Commerce', 'Interior Design', 'Online Shopping']",52110.0,ESP,29,2012-11-25 00:00:00.000000000,1,2013-07-01,2013-07-01,0
LETSGROOP,['Curated Web'],100000.0,BEL,11,2008-12-21 00:00:00.000000000,1,2009-01-15,2009-01-15,0
Lettuce,"['Curated Web', 'Sales and Marketing']",3100000.0,USA,CA,2012-01-01 00:00:00.000000000,2,2012-10-16,2013-08-01,1
LeTV,"['Entertainment', 'Photography']",105400000.0,CHN,22,2004-11-01 00:00:00.000000000,3,2008-08-01,2014-09-22,1
Lev Pharmaceuticals,['Biotechnology'],41000000.0,USA,NY,2003-01-01 00:00:00.000000000,2,2006-10-23,2007-11-08,1
Levanta,['Software'],8000000.0,USA,CA,1998-01-01 00:00:00.000000000,1,2007-09-23,2007-09-23,0
Level,['Software'],5000000.0,USA,CA,2012-06-22 00:00:00.000000000,1,2013-10-10,2013-10-10,1
Level 3 Communications,"['Content Delivery', 'Web Hosting']",13700000.0,USA,CO,1985-01-01 00:00:00.000000000,1,2010-03-02,2010-03-02,1
Level 5 Networks,['Semiconductors'],30000000.0,USA,CA,2002-01-01 00:00:00.000000000,1,2005-06-20,2005-06-20,1
Level Four Software,['Software'],4580000.0,GBR,V1,1995-01-01 00:00:00.000000000,2,2005-07-14,2007-02-01,1
Leverage Software,"['Enterprise Software', 'Networking']",6000000.0,USA,CA,2003-05-01 00:00:00.000000000,1,2005-05-14,2005-05-14,1
Leverton GmbH,"['Information Services', 'Intelligent Systems', 'Service Providers']",5563137.0,SGP,unknown,2011-03-18 13:31:02.880490288,1,2015-06-29,2015-06-29,0
Lex Machina,['Legal'],10023448.0,USA,CA,2009-01-01 00:00:00.000000000,4,2011-02-02,2013-05-01,1
Lexar Media,['Hardware + Software'],60000000.0,USA,CA,1996-01-01 00:00:00.000000000,1,2005-03-29,2005-03-29,1
Lexara,['Software'],1090000.0,GBR,M4,2004-10-02 13:31:02.880490288,1,2009-01-13,2009-01-13,0
Lexia Learning Systems,"['EdTech', 'Education']",2000000.0,USA,MA,1985-01-01 00:00:00.000000000,1,2004-05-13,2004-05-13,1
Lexicon Pharmaceuticals,['Biotechnology'],244702780.0,USA,TX,1995-01-01 00:00:00.000000000,4,2010-03-15,2014-12-12,1
Lexity,['Enterprise Software'],5700000.0,USA,CA,2009-08-01 00:00:00.000000000,2,2009-09-01,2011-03-03,1
Lexy,"['Audio', 'Games', 'Mobile', 'Music']",1708000.0,USA,CA,2006-01-01 00:00:00.000000000,2,2009-03-10,2009-12-24,0
LEYIO,['Mobile'],1892250.0,FRA,97,2008-01-01 00:00:00.000000000,1,2009-03-03,2009-03-03,0
LGC Wireless,['Public Relations'],32300000.0,USA,CA,1996-01-01 00:00:00.000000000,2,2001-10-12,2005-09-03,1
Liberator Medical Supply,['Health and Wellness'],7000000.0,USA,FL,1906-01-01 00:00:00.000000000,1,2010-03-11,2010-03-11,1
Liberty Dialysis,"['Health and Wellness', 'Healthcare Services', 'Medical']",339959044.0,USA,WA,2006-01-07 13:31:02.880490288,2,2010-04-20,2010-07-01,1
Liberty Global,['Web Hosting'],422921270.0,USA,CO,2004-01-01 00:00:00.000000000,1,2014-03-27,2014-03-27,1
Libox,"['Curated Web', 'File Sharing', 'Media', 'Peer-to-Peer', 'Photo Sharing', 'Synchronization', 'Video']",2000000.0,ISR,5,2008-04-15 00:00:00.000000000,2,2008-04-23,2010-02-01,0
Librato,"['Cloud Computing', 'SaaS', 'Software']",15050000.0,USA,CA,2011-01-01 00:00:00.000000000,3,2007-05-21,2013-07-25,1
LibreDigital,"['Digital Media', 'Hardware + Software', 'Technology']",31100000.0,USA,TX,2001-10-26 13:31:02.880490288,4,2006-02-06,2011-01-31,1
Libretto,"['Computers', 'Language Learning', 'Software']",145000.0,SGP,unknown,2008-05-12 13:31:02.880490288,1,2012-08-23,2012-08-23,0
DeliveryEdge,"['E-Commerce', 'Postal and Courier Services', 'Shipping']",1500000.0,USA,CA,2006-09-01 00:00:00.000000000,2,2005-06-13,2007-12-01,0
Lieferando,['Hospitality'],15515606.656651298,SGP,unknown,2009-01-01 00:00:00.000000000,2,2008-12-01,2009-08-01,1
Lifeblob,"['Photo Sharing', 'Social Media']",1000000.0,IND,19,2004-05-03 13:31:02.880490288,1,2008-08-14,2008-08-14,1
Lifecake,['Curated Web'],1400000.0,GBR,H9,2012-01-01 00:00:00.000000000,2,2012-07-25,2013-11-20,1
LifeHarbor,['Software'],7800000.0,USA,MA,1998-11-08 13:31:02.880490288,2,2003-02-19,2003-03-21,0
lifeIO,['Curated Web'],500000.0,USA,NY,2006-08-29 00:00:00.000000000,1,2008-08-29,2008-08-29,0
Lifeloc Technologies,['Enterprise Software'],250000.0,USA,CO,1983-12-31 00:00:00.000000000,1,2014-09-18,2014-09-18,1
LifeLock,"['Security', 'Technology']",177850000.0,USA,AZ,2005-08-01 00:00:00.000000000,5,2006-11-15,2012-03-14,1
LifeMasters Supported SelfCare,"['Health Care', 'Healthcare Services', 'Hospitals']",15000000.0,USA,CA,2003-11-29 13:31:02.880490288,1,2008-03-11,2008-03-11,1
Lifeproof,['Mobile'],2764700.0,USA,CA,2010-01-01 00:00:00.000000000,2,2011-03-04,2011-07-07,1
LifeShield Security,['Security'],19000000.0,USA,PA,2004-01-01 00:00:00.000000000,2,2010-06-16,2011-07-20,1
"LifeSize, a Division of Logitech",['Software'],42500000.0,USA,TX,2003-01-01 00:00:00.000000000,2,2005-12-19,2006-09-18,1
LifeSmart,"['Consumer Electronics', 'Internet of Things', 'Services']",9400000.0,CHN,2,2011-01-01 00:00:00.000000000,1,2015-09-23,2015-09-23,0
Lifestander,"['Curated Web', 'Networking', 'Photography', 'Social Network Media', 'Software']",31000.0,USA,NY,2010-09-01 00:00:00.000000000,1,2010-10-02,2010-10-02,0
Lifestyle Fitness,"['Fitness', 'Health and Wellness', 'Services']",8000000.0,USA,FL,2000-04-24 13:31:02.880490288,1,2004-08-05,2004-08-05,0
LifeVantage,['Manufacturing'],7634143.0,USA,UT,2003-01-01 00:00:00.000000000,3,2009-04-15,2010-02-10,1
LiftDNA,['Advertising'],1000000.0,USA,NY,2009-09-01 00:00:00.000000000,2,2011-02-01,2011-02-11,1
Liftopia,"['Cloud Computing', 'E-Commerce', 'SaaS', 'Sports', 'Travel', 'Twin-Tip Skis']",7300000.0,USA,CA,2005-01-01 00:00:00.000000000,4,2008-03-01,2013-09-27,0
Ligand Pharmaceuticals,['Biotechnology'],225000000.0,USA,CA,1987-01-01 00:00:00.000000000,1,2014-08-14,2014-08-14,1
Lightbox,"['Android', 'Mobile', 'Networking', 'Photo Sharing']",1200000.0,GBR,H9,2010-11-01 00:00:00.000000000,1,2011-02-01,2011-02-01,1
Lighter Living,['Health and Wellness'],3100000.0,USA,MA,2005-08-09 13:31:02.880490288,1,2009-11-20,2009-11-20,0
Lightera,['Web Hosting'],41358853.86867132,USA,CA,1998-02-01 00:00:00.000000000,2,1998-03-24,1998-06-30,1
Lighthouse Communications,"['Internet', 'Services', 'Wireless']",5000000.0,USA,IA,2000-01-11 13:31:02.880490288,1,2004-04-23,2004-04-23,0
Lighting Science Group,['Clean Technology'],311641726.0,USA,FL,2004-01-01 00:00:00.000000000,8,2010-05-05,2015-09-25,1
LightInTheBox.com,"['Consumers', 'E-Commerce']",35000000.0,CHN,22,2007-01-01 00:00:00.000000000,2,2006-12-01,2010-11-23,1
Lightningcast,['Curated Web'],5000000.0,USA,VA,1995-11-19 13:31:02.880490288,2,2000-03-01,2004-07-08,1
LightPole,['Mobile'],2100000.0,SGP,unknown,2003-02-18 13:31:02.880490288,2,2007-06-01,2008-03-03,0
LightSide Labs,['Software'],195000.0,USA,PA,2013-01-01 00:00:00.000000000,1,2014-03-09,2014-03-09,1
Lightspeed Semiconductor,"['Design', 'Semiconductors', 'Technology']",57500000.0,USA,CA,1996-03-05 13:31:02.880490288,2,2000-06-16,2001-11-15,0
Lightwave Logic,['Hardware + Software'],26590000.0,USA,DE,1991-01-01 00:00:00.000000000,6,2009-06-30,2015-06-16,1
Lightwire,['Enterprise Software'],18000000.0,USA,CA,2006-12-19 13:31:02.880490288,1,2011-04-01,2011-04-01,1
Lignol,['Clean Technology'],12500000.0,TUR,17,2005-01-01 00:00:00.000000000,1,2013-08-14,2013-08-14,0
LigoCyte Pharmaceuticals,['Biotechnology'],43562640.0,USA,MT,1998-01-01 00:00:00.000000000,4,2009-08-14,2012-06-28,1
Liibook,"['Content', 'E-Commerce', 'Education', 'Social Media']",70052.0,USA,CA,2010-07-21 00:00:00.000000000,1,2012-01-01,2012-01-01,0
Lijit Networks,['Advertising'],28300000.0,USA,CO,2006-06-01 00:00:00.000000000,6,2007-01-01,2011-04-20,1
